sim_time_s,wall_time,truck_id,x_m,y_m,speed_kmh,accel_ms2,cargo_kg,op_state,current_node,target_node,fuel_L_step,co2_kg_step
22.07,2026-07-08T12:50:37.419,1,658.25,197.581,19.739,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.00111,0.002975
22.07,2026-07-08T12:50:37.419,2,667.716,199.863,15.22,-0.1259,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.001125,0.003015
22.07,2026-07-08T12:50:37.419,3,630.573,299.448,15.406,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00111,0.002975
23.401,2026-07-08T12:50:38.703,1,651.507,197.494,17.343,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.00108,0.002894
23.401,2026-07-08T12:50:38.703,2,662.11,197.836,17.608,0.9239,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.001355,0.003631
23.401,2026-07-08T12:50:38.703,3,625.48,300.155,13.01,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00108,0.002894
24.482,2026-07-08T12:50:39.802,1,646.695,197.379,15.397,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.001404,0.003763
24.482,2026-07-08T12:50:39.802,2,656.725,197.525,19.196,0.3345,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.001589,0.004259
24.482,2026-07-08T12:50:39.802,3,621.908,300.595,11.486,-0.4634,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.001404,0.003763
25.666,2026-07-08T12:50:40.967,1,641.968,197.011,14.29,0.116,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000977,0.002618
25.666,2026-07-08T12:50:40.967,2,650.702,197.788,17.897,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000924,0.002476
25.666,2026-07-08T12:50:40.967,3,618.238,300.951,11.505,0.2524,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000986,0.002642
26.668,2026-07-08T12:50:41.907,1,637.648,196.481,16.682,0.714,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000725,0.001943
26.668,2026-07-08T12:50:41.907,2,646.219,198.795,16.094,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000606,0.001624
26.668,2026-07-08T12:50:41.907,3,615.095,301.141,11.252,-0.021,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000621,0.001664
27.695,2026-07-08T12:50:42.887,1,632.789,195.812,17.029,-0.313,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000795,0.002131
27.695,2026-07-08T12:50:42.887,2,642.244,197.251,14.245,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000795,0.002131
27.695,2026-07-08T12:50:42.887,3,611.884,301.155,11.759,0.544,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000884,0.002369
28.964,2026-07-08T12:50:44.103,1,627.312,195.043,14.748,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000828,0.002219
28.964,2026-07-08T12:50:44.103,2,637.699,196.421,12.74,0.037,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.00086,0.002305
28.964,2026-07-08T12:50:44.103,3,607.768,300.773,11.067,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000828,0.002219
30.01,2026-07-08T12:50:45.227,1,623.295,194.535,13.522,-0.3646,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000771,0.002066
30.01,2026-07-08T12:50:45.227,2,633.683,195.908,15.184,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000952,0.002551
30.01,2026-07-08T12:50:45.227,3,604.979,300.049,9.184,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000771,0.002066
31.04,2026-07-08T12:50:46.316,1,619.722,194.161,11.915,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000783,0.002098
31.04,2026-07-08T12:50:46.316,2,628.791,194.945,18.892,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.001012,0.002712
31.04,2026-07-08T12:50:46.316,3,602.922,299.042,7.33,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000783,0.002098
32.102,2026-07-08T12:50:47.362,1,616.569,193.931,10.004,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000765,0.00205
32.102,2026-07-08T12:50:47.362,2,622.95,196.019,21.204,0.207,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.00085,0.002278
