sim_time_s,wall_time,event_type,truck_id,node,cargo_kg,coal_remaining_kg,extra
1834.25,2026-07-02T15:47:57.227,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3477
1839.333,2026-07-02T15:48:03.685,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=5.996|session_co2_kg=16.069021
1850.833,2026-07-02T15:48:31.685,ARRIVE_LOAD_ZONE,1,load_zone_1,0.0,6000.0,
1853.917,2026-07-02T15:48:38.246,LOAD_COMPLETE,1,dump_zone_2,1000.0,unlimited,trip_fuel_so_far_L=0.2949
1858.083,2026-07-02T15:48:44.537,DEPART_LOAD_ZONE,1,dump_zone_2,1000.0,unlimited,session_fuel_L=5.9|session_co2_kg=15.811578
1895.25,2026-07-02T15:50:02.457,ARRIVE_DUMP_ZONE,3,dump_zone_1,1000.0,unlimited,
1898.333,2026-07-02T15:50:09.767,UNLOAD_COMPLETE,3,load_zone_1,0.0,5000.0,trip_id=14|trip_duration_s=193.33|trip_fuel_L=0.6196|trip_co2_kg=1.66042
1901.833,2026-07-02T15:50:15.841,DEPART_DUMP_ZONE,3,load_zone_1,0.0,5000.0,session_fuel_L=6.1285|session_co2_kg=16.42404
1933.833,2026-07-02T15:51:33.851,ARRIVE_DUMP_ZONE,1,dump_zone_2,1000.0,unlimited,
1936.917,2026-07-02T15:51:39.852,UNLOAD_COMPLETE,1,load_zone_1,0.0,5000.0,trip_id=12|trip_duration_s=176.58|trip_fuel_L=0.5685|trip_co2_kg=1.523478
1942.333,2026-07-02T15:51:48.562,DEPART_DUMP_ZONE,1,load_zone_1,0.0,5000.0,session_fuel_L=6.1771|session_co2_kg=16.554394
1962.667,2026-07-02T16:31:32.226,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,
1965.75,2026-07-02T16:31:36.664,UNLOAD_COMPLETE,2,load_zone_26,0.0,2000.0,trip_id=8|trip_duration_s=239.17|trip_fuel_L=0.7809|trip_co2_kg=2.092727
1970.667,2026-07-02T16:31:43.741,DEPART_DUMP_ZONE,2,load_zone_26,0.0,2000.0,session_fuel_L=6.4285|session_co2_kg=17.227978
1992.167,2026-07-02T16:32:26.591,ARRIVE_LOAD_ZONE,3,load_zone_1,0.0,5000.0,
1995.25,2026-07-02T16:32:34.298,LOAD_COMPLETE,3,dump_zone_1,1000.0,unlimited,trip_fuel_so_far_L=0.3048
1999.917,2026-07-02T16:32:39.620,DEPART_LOAD_ZONE,3,dump_zone_1,1000.0,unlimited,session_fuel_L=6.4371|session_co2_kg=17.25099
2028.833,2026-07-02T16:34:11.071,ARRIVE_LOAD_ZONE,1,load_zone_1,0.0,4000.0,
2031.917,2026-07-02T16:34:24.027,LOAD_COMPLETE,1,dump_zone_2,1000.0,unlimited,trip_fuel_so_far_L=0.2991
2036.5,2026-07-02T16:34:32.809,DEPART_LOAD_ZONE,1,dump_zone_2,1000.0,unlimited,session_fuel_L=6.4739|session_co2_kg=17.349664
2073.083,2026-07-02T16:36:32.912,ARRIVE_LOAD_ZONE,2,load_zone_26,0.0,2000.0,
2076.167,2026-07-02T16:36:37.941,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3554
2081.75,2026-07-02T16:36:47.145,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=6.7861|session_co2_kg=18.186485
2087.5,2026-07-02T16:36:57.409,ARRIVE_DUMP_ZONE,3,dump_zone_1,1000.0,unlimited,
2090.583,2026-07-02T16:37:04.751,UNLOAD_COMPLETE,3,load_zone_1,0.0,3000.0,trip_id=15|trip_duration_s=192.25|trip_fuel_L=0.6155|trip_co2_kg=1.649558
2094.25,2026-07-02T16:37:11.341,DEPART_DUMP_ZONE,3,load_zone_1,0.0,3000.0,session_fuel_L=6.7446|session_co2_kg=18.074964
2117.333,2026-07-02T16:38:19.857,ARRIVE_DUMP_ZONE,1,dump_zone_2,1000.0,unlimited,
2120.417,2026-07-02T16:38:32.610,UNLOAD_COMPLETE,1,load_zone_1,0.0,3000.0,trip_id=13|trip_duration_s=183.5|trip_fuel_L=0.5891|trip_co2_kg=1.578764
2125.417,2026-07-02T16:38:47.589,DEPART_DUMP_ZONE,1,load_zone_1,0.0,3000.0,session_fuel_L=6.765|session_co2_kg=18.129753
2182.667,2026-07-02T16:41:27.185,ARRIVE_LOAD_ZONE,3,load_zone_1,0.0,3000.0,
2185.75,2026-07-02T16:41:35.446,LOAD_COMPLETE,3,dump_zone_1,1000.0,unlimited,trip_fuel_so_far_L=0.2996
2190.25,2026-07-02T16:41:43.765,DEPART_LOAD_ZONE,3,dump_zone_1,1000.0,unlimited,session_fuel_L=7.0469|session_co2_kg=18.885151
2205.75,2026-07-02T16:42:24.572,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,
2208.833,2026-07-02T16:42:31.128,UNLOAD_COMPLETE,2,load_zone_26,0.0,1000.0,trip_id=9|trip_duration_s=243.08|trip_fuel_L=0.7929|trip_co2_kg=2.125005
2212.583,2026-07-02T16:42:34.898,ARRIVE_LOAD_ZONE,1,load_zone_1,0.0,2000.0,
2213.5,2026-07-02T16:42:36.497,DEPART_DUMP_ZONE,2,load_zone_26,0.0,1000.0,session_fuel_L=7.2207|session_co2_kg=19.350949
2215.667,2026-07-02T16:42:40.490,LOAD_COMPLETE,1,dump_zone_2,1000.0,unlimited,trip_fuel_so_far_L=0.2999
2219.917,2026-07-02T16:42:45.842,DEPART_LOAD_ZONE,1,dump_zone_2,1000.0,unlimited,session_fuel_L=7.0627|session_co2_kg=18.927762
2278.417,2026-07-02T16:44:40.174,ARRIVE_DUMP_ZONE,3,dump_zone_1,1000.0,unlimited,
2281.5,2026-07-02T16:44:43.632,UNLOAD_COMPLETE,3,load_zone_1,0.0,1000.0,trip_id=16|trip_duration_s=190.92|trip_fuel_L=0.6122|trip_co2_kg=1.640613
2285.417,2026-07-02T16:44:48.832,DEPART_DUMP_ZONE,3,load_zone_1,0.0,1000.0,session_fuel_L=7.3575|session_co2_kg=19.717626
2299.833,2026-07-02T16:45:13.461,ARRIVE_DUMP_ZONE,1,dump_zone_2,1000.0,unlimited,
2302.917,2026-07-02T16:45:16.941,UNLOAD_COMPLETE,1,load_zone_1,0.0,1000.0,trip_id=14|trip_duration_s=182.5|trip_fuel_L=0.5862|trip_co2_kg=1.571097
2306.75,2026-07-02T16:45:22.966,DEPART_DUMP_ZONE,1,load_zone_1,0.0,1000.0,session_fuel_L=7.3477|session_co2_kg=19.691338
2315.5,2026-07-02T16:45:41.870,ARRIVE_LOAD_ZONE,2,load_zone_26,0.0,1000.0,
2318.583,2026-07-02T16:45:47.957,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3533
2323.333,2026-07-02T16:45:54.711,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=7.5744|session_co2_kg=20.299005
2369.25,2026-07-02T16:47:55.487,ARRIVE_LOAD_ZONE,3,load_zone_1,0.0,1000.0,
2372.333,2026-07-02T16:48:04.878,LOAD_COMPLETE,3,dump_zone_1,1000.0,unlimited,trip_fuel_so_far_L=0.2865
2377.167,2026-07-02T16:48:20.937,DEPART_LOAD_ZONE,3,dump_zone_1,1000.0,unlimited,session_fuel_L=7.647|session_co2_kg=20.49336
2390.667,2026-07-02T16:49:20.090,ARRIVE_LOAD_ZONE,1,load_zone_1,0.0,0.0,
2393.75,2026-07-02T16:49:29.727,LOAD_COMPLETE,1,load_zone_3,0.0,20000.0,trip_fuel_so_far_L=0.2865
2398.917,2026-07-02T16:49:43.217,DEPART_LOAD_ZONE,1,load_zone_3,0.0,20000.0,session_fuel_L=7.6382|session_co2_kg=20.469929
