sim_time_s,wall_time,event_type,truck_id,node,cargo_kg,coal_remaining_kg,extra,run_id,session_key
118.241,2026-05-23T13:01:14.480,ARRIVE_LOAD_ZONE,1,load_zone_26,0.0,10000.0,,1,20260523_125918
121.263,2026-05-23T13:01:17.503,LOAD_COMPLETE,1,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3927,1,20260523_125918
126.888,2026-05-23T13:01:23.210,DEPART_LOAD_ZONE,1,dump_zone_3,1000.0,unlimited,session_fuel_L=0.4101|session_co2_kg=1.09924,1,20260523_125918
137.476,2026-05-23T13:01:33.715,ARRIVE_LOAD_ZONE,2,load_zone_22,0.0,10000.0,,1,20260523_125918
140.519,2026-05-23T13:01:36.758,LOAD_COMPLETE,2,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.454,1,20260523_125918
142.594,2026-05-23T13:01:38.839,DEPART_LOAD_ZONE,2,dump_zone_22,1000.0,unlimited,session_fuel_L=0.4604|session_co2_kg=1.234081,1,20260523_125918
166.811,2026-05-23T13:02:03.050,ARRIVE_LOAD_ZONE,3,load_zone_22,0.0,9000.0,,1,20260523_125918
169.831,2026-05-23T13:02:06.072,LOAD_COMPLETE,3,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.5458,1,20260523_125918
170.802,2026-05-23T13:02:07.069,DEPART_LOAD_ZONE,3,dump_zone_23,1000.0,unlimited,session_fuel_L=0.5488|session_co2_kg=1.471115,1,20260523_125918
184.885,2026-05-23T13:02:21.127,ARRIVE_DUMP_ZONE,2,dump_zone_22,1000.0,unlimited,,1,20260523_125918
187.915,2026-05-23T13:02:24.155,UNLOAD_COMPLETE,2,load_zone_22,0.0,8000.0,trip_id=1|trip_duration_s=185.86|trip_fuel_L=0.6114|trip_co2_kg=1.639016,1,20260523_125918
188.979,2026-05-23T13:02:25.246,DEPART_DUMP_ZONE,2,load_zone_22,0.0,8000.0,session_fuel_L=0.6146|session_co2_kg=1.647721,1,20260523_125918
210.24,2026-05-23T13:02:46.480,ARRIVE_DUMP_ZONE,3,dump_zone_23,1000.0,unlimited,,1,20260523_125918
213.289,2026-05-23T13:02:49.529,UNLOAD_COMPLETE,3,load_zone_22,0.0,8000.0,trip_id=1|trip_duration_s=211.23|trip_fuel_L=0.6906|trip_co2_kg=1.851297,1,20260523_125918
215.554,2026-05-23T13:02:51.814,DEPART_DUMP_ZONE,3,load_zone_22,0.0,8000.0,session_fuel_L=0.6975|session_co2_kg=1.86981,1,20260523_125918
230.796,2026-05-23T13:03:07.037,ARRIVE_LOAD_ZONE,2,load_zone_22,0.0,8000.0,,1,20260523_125918
233.821,2026-05-23T13:03:10.110,LOAD_COMPLETE,2,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1471,1,20260523_125918
234.744,2026-05-23T13:03:11.012,DEPART_LOAD_ZONE,2,dump_zone_22,1000.0,unlimited,session_fuel_L=0.7614|session_co2_kg=2.041166,1,20260523_125918
243.946,2026-05-23T13:03:20.185,ARRIVE_DUMP_ZONE,1,dump_zone_3,1000.0,unlimited,,1,20260523_125918
247.049,2026-05-23T13:03:23.379,UNLOAD_COMPLETE,1,load_zone_26,0.0,9000.0,trip_id=1|trip_duration_s=244.99|trip_fuel_L=0.809|trip_co2_kg=2.168793,1,20260523_125918
250.693,2026-05-23T13:03:26.970,ARRIVE_LOAD_ZONE,3,load_zone_22,0.0,7000.0,,1,20260523_125918
251.727,2026-05-23T13:03:27.980,DEPART_DUMP_ZONE,1,load_zone_26,0.0,9000.0,session_fuel_L=0.8233|session_co2_kg=2.207065,1,20260523_125918
253.739,2026-05-23T13:03:29.979,LOAD_COMPLETE,3,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.1309,1,20260523_125918
254.62,2026-05-23T13:03:30.889,DEPART_LOAD_ZONE,3,dump_zone_23,1000.0,unlimited,session_fuel_L=0.8242|session_co2_kg=2.209535,1,20260523_125918
284.299,2026-05-23T13:04:00.586,ARRIVE_DUMP_ZONE,2,dump_zone_22,1000.0,unlimited,,1,20260523_125918
287.326,2026-05-23T13:04:03.616,UNLOAD_COMPLETE,2,load_zone_22,0.0,6000.0,trip_id=2|trip_duration_s=99.41|trip_fuel_L=0.3229|trip_co2_kg=0.865792,1,20260523_125918
288.675,2026-05-23T13:04:04.942,DEPART_DUMP_ZONE,2,load_zone_22,0.0,6000.0,session_fuel_L=0.9384|session_co2_kg=2.515848,1,20260523_125918
295.306,2026-05-23T13:04:11.545,ARRIVE_DUMP_ZONE,3,dump_zone_23,1000.0,unlimited,,1,20260523_125918
298.339,2026-05-23T13:04:14.579,UNLOAD_COMPLETE,3,load_zone_22,0.0,6000.0,trip_id=2|trip_duration_s=85.05|trip_fuel_L=0.2791|trip_co2_kg=0.748243,1,20260523_125918
300.507,2026-05-23T13:04:16.766,DEPART_DUMP_ZONE,3,load_zone_22,0.0,6000.0,session_fuel_L=0.9762|session_co2_kg=2.617269,1,20260523_125918
331.831,2026-05-23T13:04:48.071,ARRIVE_LOAD_ZONE,2,load_zone_22,0.0,6000.0,,1,20260523_125918
335.003,2026-05-23T13:04:51.356,LOAD_COMPLETE,2,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1524,1,20260523_125918
335.793,2026-05-23T13:04:52.116,DEPART_LOAD_ZONE,2,dump_zone_22,1000.0,unlimited,session_fuel_L=1.0891|session_co2_kg=2.920028,1,20260523_125918
335.902,2026-05-23T13:04:52.227,ARRIVE_LOAD_ZONE,3,load_zone_22,0.0,5000.0,,1,20260523_125918
338.961,2026-05-23T13:04:55.200,LOAD_COMPLETE,3,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.1314,1,20260523_125918
341.78,2026-05-23T13:04:58.035,DEPART_LOAD_ZONE,3,dump_zone_23,1000.0,unlimited,session_fuel_L=1.1097|session_co2_kg=2.97502,1,20260523_125918
345.554,2026-05-23T13:05:01.793,ARRIVE_LOAD_ZONE,1,load_zone_26,0.0,9000.0,,1,20260523_125918
348.646,2026-05-23T13:05:04.886,LOAD_COMPLETE,1,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3283,1,20260523_125918
353.835,2026-05-23T13:05:10.090,DEPART_LOAD_ZONE,1,dump_zone_3,1000.0,unlimited,session_fuel_L=1.1533|session_co2_kg=3.091783,1,20260523_125918
383.134,2026-05-23T13:05:39.373,ARRIVE_DUMP_ZONE,2,dump_zone_22,1000.0,unlimited,,1,20260523_125918
386.154,2026-05-23T13:05:42.394,UNLOAD_COMPLETE,2,load_zone_22,0.0,4000.0,trip_id=3|trip_duration_s=98.83|trip_fuel_L=0.3203|trip_co2_kg=0.858815,1,20260523_125918
391.002,2026-05-23T13:05:47.262,DEPART_DUMP_ZONE,2,load_zone_22,0.0,4000.0,session_fuel_L=1.2694|session_co2_kg=3.403276,1,20260523_125918
393.506,2026-05-23T13:05:49.746,ARRIVE_DUMP_ZONE,3,dump_zone_23,1000.0,unlimited,,1,20260523_125918
396.534,2026-05-23T13:05:52.832,UNLOAD_COMPLETE,3,load_zone_22,0.0,4000.0,trip_id=3|trip_duration_s=98.2|trip_fuel_L=0.3212|trip_co2_kg=0.861363,1,20260523_125918
397.358,2026-05-23T13:05:53.625,DEPART_DUMP_ZONE,3,load_zone_22,0.0,4000.0,session_fuel_L=1.2934|session_co2_kg=3.467645,1,20260523_125918
431.464,2026-05-23T13:06:27.783,ARRIVE_LOAD_ZONE,2,load_zone_22,0.0,4000.0,,1,20260523_125918
432.611,2026-05-23T13:06:28.850,ARRIVE_LOAD_ZONE,3,load_zone_22,0.0,4000.0,,1,20260523_125918
434.592,2026-05-23T13:06:30.832,LOAD_COMPLETE,2,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.155,1,20260523_125918
435.621,2026-05-23T13:06:31.888,DEPART_LOAD_ZONE,2,dump_zone_22,1000.0,unlimited,session_fuel_L=1.4127|session_co2_kg=3.787546,1,20260523_125918
435.657,2026-05-23T13:06:31.979,LOAD_COMPLETE,3,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.1261,1,20260523_125918
439.444,2026-05-23T13:06:35.710,DEPART_LOAD_ZONE,3,dump_zone_23,1000.0,unlimited,session_fuel_L=1.4286|session_co2_kg=3.830222,1,20260523_125918
471.578,2026-05-23T13:07:07.877,ARRIVE_DUMP_ZONE,1,dump_zone_3,1000.0,unlimited,,1,20260523_125918
474.658,2026-05-23T13:07:10.900,UNLOAD_COMPLETE,1,load_zone_26,0.0,8000.0,trip_id=2|trip_duration_s=227.61|trip_fuel_L=0.746|trip_co2_kg=1.99975,1,20260523_125918
480.416,2026-05-23T13:07:16.713,DEPART_DUMP_ZONE,1,load_zone_26,0.0,8000.0,session_fuel_L=1.5726|session_co2_kg=4.215628,1,20260523_125918
492.871,2026-05-23T13:07:29.110,ARRIVE_DUMP_ZONE,3,dump_zone_23,1000.0,unlimited,,1,20260523_125918
495.911,2026-05-23T13:07:32.151,UNLOAD_COMPLETE,3,load_zone_22,0.0,2000.0,trip_id=4|trip_duration_s=99.38|trip_fuel_L=0.3222|trip_co2_kg=0.863811,1,20260523_125918
498.415,2026-05-23T13:07:34.682,DEPART_DUMP_ZONE,3,load_zone_22,0.0,2000.0,session_fuel_L=1.6207|session_co2_kg=4.34519,1,20260523_125918
534.413,2026-05-23T13:08:10.652,ARRIVE_LOAD_ZONE,3,load_zone_22,0.0,2000.0,,1,20260523_125918
537.441,2026-05-23T13:08:13.681,LOAD_COMPLETE,3,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.1343,1,20260523_125918
538.765,2026-05-23T13:08:15.033,DEPART_LOAD_ZONE,3,dump_zone_23,1000.0,unlimited,session_fuel_L=1.7515|session_co2_kg=4.695756,1,20260523_125918
576.188,2026-05-23T13:08:52.515,ARRIVE_LOAD_ZONE,1,load_zone_26,0.0,8000.0,,1,20260523_125918
579.21,2026-05-23T13:08:55.484,LOAD_COMPLETE,1,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3386,1,20260523_125918
583.781,2026-05-23T13:09:00.035,DEPART_LOAD_ZONE,1,dump_zone_3,1000.0,unlimited,session_fuel_L=1.9076|session_co2_kg=5.113966,1,20260523_125918
621.262,2026-05-23T13:09:37.502,ARRIVE_DUMP_ZONE,3,dump_zone_23,1000.0,unlimited,,1,20260523_125918
624.288,2026-05-23T13:09:40.528,UNLOAD_COMPLETE,3,load_zone_22,0.0,1000.0,trip_id=5|trip_duration_s=128.38|trip_fuel_L=0.4197|trip_co2_kg=1.125356,1,20260523_125918
625.111,2026-05-23T13:09:41.406,DEPART_DUMP_ZONE,3,load_zone_22,0.0,1000.0,session_fuel_L=2.0353|session_co2_kg=5.456809,1,20260523_125918
660.227,2026-05-23T13:10:16.466,ARRIVE_LOAD_ZONE,3,load_zone_22,0.0,1000.0,,1,20260523_125918
663.249,2026-05-23T13:10:19.535,LOAD_COMPLETE,3,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.1263,1,20260523_125918
664.282,2026-05-23T13:10:20.532,DEPART_LOAD_ZONE,3,dump_zone_23,1000.0,unlimited,session_fuel_L=2.1623|session_co2_kg=5.797228,1,20260523_125918
683.089,2026-05-23T13:10:39.419,ARRIVE_DUMP_ZONE,2,dump_zone_22,1000.0,unlimited,,1,20260523_125918
686.152,2026-05-23T13:10:42.392,UNLOAD_COMPLETE,2,load_zone_23,0.0,10000.0,trip_id=4|trip_duration_s=300.0|trip_fuel_L=0.925|trip_co2_kg=2.480688,1,20260523_125918
687.421,2026-05-23T13:10:43.688,DEPART_DUMP_ZONE,2,load_zone_23,0.0,10000.0,session_fuel_L=2.1835|session_co2_kg=5.854691,1,20260523_125918
698.626,2026-05-23T13:10:54.865,ARRIVE_DUMP_ZONE,1,dump_zone_3,1000.0,unlimited,,1,20260523_125918
701.646,2026-05-23T13:10:57.932,UNLOAD_COMPLETE,1,load_zone_26,0.0,7000.0,trip_id=3|trip_duration_s=226.99|trip_fuel_L=0.7459|trip_co2_kg=1.999724,1,20260523_125918
704.904,2026-05-23T13:11:01.172,ARRIVE_DUMP_ZONE,3,dump_zone_23,1000.0,unlimited,,1,20260523_125918
706.35,2026-05-23T13:11:02.601,DEPART_DUMP_ZONE,1,load_zone_26,0.0,7000.0,session_fuel_L=2.3153|session_co2_kg=6.206746,1,20260523_125918
707.922,2026-05-23T13:11:04.162,UNLOAD_COMPLETE,3,load_zone_23,0.0,10000.0,trip_id=6|trip_duration_s=83.63|trip_fuel_L=0.2749|trip_co2_kg=0.737043,1,20260523_125918
709.187,2026-05-23T13:11:05.499,DEPART_DUMP_ZONE,3,load_zone_23,0.0,10000.0,session_fuel_L=2.3115|session_co2_kg=6.19747,1,20260523_125918
747.611,2026-05-23T13:11:43.919,ARRIVE_LOAD_ZONE,3,load_zone_23,0.0,10000.0,,1,20260523_125918
750.739,2026-05-23T13:11:47.078,LOAD_COMPLETE,3,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1379,1,20260523_125918
755.173,2026-05-23T13:11:51.427,DEPART_LOAD_ZONE,3,dump_zone_22,1000.0,unlimited,session_fuel_L=2.4592|session_co2_kg=6.593464,1,20260523_125918
759.292,2026-05-23T13:11:55.531,ARRIVE_LOAD_ZONE,2,load_zone_23,0.0,9000.0,,1,20260523_125918
762.311,2026-05-23T13:11:58.551,LOAD_COMPLETE,2,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.2432,1,20260523_125918
768.098,2026-05-23T13:12:04.348,DEPART_LOAD_ZONE,2,dump_zone_23,1000.0,unlimited,session_fuel_L=2.4406|session_co2_kg=6.544186,1,20260523_125918
798.412,2026-05-23T13:12:34.651,ARRIVE_DUMP_ZONE,3,dump_zone_22,1000.0,unlimited,,1,20260523_125918
801.458,2026-05-23T13:12:37.700,UNLOAD_COMPLETE,3,load_zone_23,0.0,8000.0,trip_id=7|trip_duration_s=93.54|trip_fuel_L=0.3062|trip_co2_kg=0.820998,1,20260523_125918
802.644,2026-05-23T13:12:38.934,DEPART_DUMP_ZONE,3,load_zone_23,0.0,8000.0,session_fuel_L=2.6175|session_co2_kg=7.017816,1,20260523_125918
804.309,2026-05-23T13:12:40.548,ARRIVE_LOAD_ZONE,1,load_zone_26,0.0,7000.0,,1,20260523_125918
807.335,2026-05-23T13:12:43.603,LOAD_COMPLETE,1,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3419,1,20260523_125918
808.042,2026-05-23T13:12:44.281,ARRIVE_DUMP_ZONE,2,dump_zone_23,1000.0,unlimited,,1,20260523_125918
811.085,2026-05-23T13:12:47.325,UNLOAD_COMPLETE,2,load_zone_23,0.0,8000.0,trip_id=5|trip_duration_s=124.93|trip_fuel_L=0.4031|trip_co2_kg=1.080838,1,20260523_125918
812.62,2026-05-23T13:12:48.875,DEPART_LOAD_ZONE,1,dump_zone_3,1000.0,unlimited,session_fuel_L=2.659|session_co2_kg=7.128342,1,20260523_125918
813.765,2026-05-23T13:12:50.046,DEPART_DUMP_ZONE,2,load_zone_23,0.0,8000.0,session_fuel_L=2.5909|session_co2_kg=6.947065,1,20260523_125918
859.022,2026-05-23T13:13:35.324,ARRIVE_LOAD_ZONE,3,load_zone_23,0.0,8000.0,,1,20260523_125918
862.092,2026-05-23T13:13:38.332,LOAD_COMPLETE,3,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1949,1,20260523_125918
863.047,2026-05-23T13:13:39.299,DEPART_LOAD_ZONE,3,dump_zone_22,1000.0,unlimited,session_fuel_L=2.8117|session_co2_kg=7.538462,1,20260523_125918
872.182,2026-05-23T13:13:48.421,ARRIVE_LOAD_ZONE,2,load_zone_23,0.0,7000.0,,1,20260523_125918
875.252,2026-05-23T13:13:51.493,LOAD_COMPLETE,2,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.2057,1,20260523_125918
880.906,2026-05-23T13:13:57.158,DEPART_LOAD_ZONE,2,dump_zone_23,1000.0,unlimited,session_fuel_L=2.8058|session_co2_kg=7.52312,1,20260523_125918
905.467,2026-05-23T13:14:21.803,ARRIVE_DUMP_ZONE,3,dump_zone_22,1000.0,unlimited,,1,20260523_125918
908.551,2026-05-23T13:14:24.791,UNLOAD_COMPLETE,3,load_zone_23,0.0,6000.0,trip_id=8|trip_duration_s=107.09|trip_fuel_L=0.3499|trip_co2_kg=0.937958,1,20260523_125918
913.773,2026-05-23T13:14:30.030,DEPART_DUMP_ZONE,3,load_zone_23,0.0,6000.0,session_fuel_L=2.9797|session_co2_kg=7.988763,1,20260523_125918
920.61,2026-05-23T13:14:36.900,ARRIVE_DUMP_ZONE,2,dump_zone_23,1000.0,unlimited,,1,20260523_125918
923.627,2026-05-23T13:14:39.867,UNLOAD_COMPLETE,2,load_zone_23,0.0,6000.0,trip_id=6|trip_duration_s=112.54|trip_fuel_L=0.3653|trip_co2_kg=0.97917,1,20260523_125918
926.351,2026-05-23T13:14:42.606,DEPART_DUMP_ZONE,2,load_zone_23,0.0,6000.0,session_fuel_L=2.9563|session_co2_kg=7.926592,1,20260523_125918
930.794,2026-05-23T13:14:47.094,ARRIVE_DUMP_ZONE,1,dump_zone_3,1000.0,unlimited,,1,20260523_125918
933.82,2026-05-23T13:14:50.060,UNLOAD_COMPLETE,1,load_zone_26,0.0,6000.0,trip_id=4|trip_duration_s=232.17|trip_fuel_L=0.7603|trip_co2_kg=2.038043,1,20260523_125918
938.077,2026-05-23T13:14:54.329,DEPART_DUMP_ZONE,1,load_zone_26,0.0,6000.0,session_fuel_L=3.0741|session_co2_kg=8.241129,1,20260523_125918
965.33,2026-05-23T13:15:21.683,ARRIVE_LOAD_ZONE,3,load_zone_23,0.0,6000.0,,1,20260523_125918
968.497,2026-05-23T13:15:24.737,LOAD_COMPLETE,3,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1927,1,20260523_125918
974.38,2026-05-23T13:15:30.646,DEPART_LOAD_ZONE,3,dump_zone_22,1000.0,unlimited,session_fuel_L=3.1746|session_co2_kg=8.511138,1,20260523_125918
977.23,2026-05-23T13:15:33.540,ARRIVE_LOAD_ZONE,2,load_zone_23,0.0,5000.0,,1,20260523_125918
980.284,2026-05-23T13:15:36.526,LOAD_COMPLETE,2,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.1811,1,20260523_125918
985.41,2026-05-23T13:15:41.669,DEPART_LOAD_ZONE,2,dump_zone_23,1000.0,unlimited,session_fuel_L=3.1448|session_co2_kg=8.431948,1,20260523_125918
1018.856,2026-05-23T13:16:15.119,ARRIVE_DUMP_ZONE,3,dump_zone_22,1000.0,unlimited,,1,20260523_125918
1021.883,2026-05-23T13:16:18.155,UNLOAD_COMPLETE,3,load_zone_23,0.0,4000.0,trip_id=9|trip_duration_s=113.33|trip_fuel_L=0.369|trip_co2_kg=0.989179,1,20260523_125918
1022.89,2026-05-23T13:16:19.156,DEPART_DUMP_ZONE,3,load_zone_23,0.0,4000.0,session_fuel_L=3.3358|session_co2_kg=8.943489,1,20260523_125918
1024.683,2026-05-23T13:16:20.964,ARRIVE_DUMP_ZONE,2,dump_zone_23,1000.0,unlimited,,1,20260523_125918
1027.704,2026-05-23T13:16:23.943,UNLOAD_COMPLETE,2,load_zone_23,0.0,4000.0,trip_id=7|trip_duration_s=104.08|trip_fuel_L=0.3374|trip_co2_kg=0.904502,1,20260523_125918
1030.174,2026-05-23T13:16:26.430,DEPART_DUMP_ZONE,2,load_zone_23,0.0,4000.0,session_fuel_L=3.2929|session_co2_kg=8.829016,1,20260523_125918
1035.185,2026-05-23T13:16:31.465,ARRIVE_LOAD_ZONE,1,load_zone_26,0.0,6000.0,,1,20260523_125918
1038.25,2026-05-23T13:16:34.490,LOAD_COMPLETE,1,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3377,1,20260523_125918
1042.677,2026-05-23T13:16:38.932,DEPART_LOAD_ZONE,1,dump_zone_3,1000.0,unlimited,session_fuel_L=3.4125|session_co2_kg=9.148433,1,20260523_125918
1068.708,2026-05-23T13:17:04.949,ARRIVE_LOAD_ZONE,3,load_zone_23,0.0,4000.0,,1,20260523_125918
1071.734,2026-05-23T13:17:07.974,LOAD_COMPLETE,3,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1608,1,20260523_125918
1071.936,2026-05-23T13:17:08.176,ARRIVE_LOAD_ZONE,2,load_zone_23,0.0,3000.0,,1,20260523_125918
1074.52,2026-05-23T13:17:10.789,DEPART_LOAD_ZONE,3,dump_zone_22,1000.0,unlimited,session_fuel_L=3.5022|session_co2_kg=9.389501,1,20260523_125918
1074.968,2026-05-23T13:17:11.208,LOAD_COMPLETE,2,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.1524,1,20260523_125918
1077.045,2026-05-23T13:17:13.296,DEPART_LOAD_ZONE,2,dump_zone_23,1000.0,unlimited,session_fuel_L=3.4442|session_co2_kg=9.234458,1,20260523_125918
1119.591,2026-05-23T13:17:55.831,ARRIVE_DUMP_ZONE,2,dump_zone_23,1000.0,unlimited,,1,20260523_125918
1119.72,2026-05-23T13:17:55.960,ARRIVE_DUMP_ZONE,3,dump_zone_22,1000.0,unlimited,,1,20260523_125918
1122.65,2026-05-23T13:17:58.890,UNLOAD_COMPLETE,2,load_zone_23,0.0,2000.0,trip_id=8|trip_duration_s=94.95|trip_fuel_L=0.3117|trip_co2_kg=0.835718,1,20260523_125918
1122.748,2026-05-23T13:17:58.988,UNLOAD_COMPLETE,3,load_zone_23,0.0,2000.0,trip_id=10|trip_duration_s=100.87|trip_fuel_L=0.3303|trip_co2_kg=0.885484,1,20260523_125918
1124.217,2026-05-23T13:18:00.485,DEPART_DUMP_ZONE,3,load_zone_23,0.0,2000.0,session_fuel_L=3.6675|session_co2_kg=9.832745,1,20260523_125918
1126.08,2026-05-23T13:18:02.347,DEPART_DUMP_ZONE,2,load_zone_23,0.0,2000.0,session_fuel_L=3.6076|session_co2_kg=9.672592,1,20260523_125918
1160.593,2026-05-23T13:18:36.832,ARRIVE_DUMP_ZONE,1,dump_zone_3,1000.0,unlimited,,1,20260523_125918
1163.664,2026-05-23T13:18:39.905,UNLOAD_COMPLETE,1,load_zone_26,0.0,5000.0,trip_id=5|trip_duration_s=229.84|trip_fuel_L=0.7534|trip_co2_kg=2.01981,1,20260523_125918
1168.319,2026-05-23T13:18:44.573,DEPART_DUMP_ZONE,1,load_zone_26,0.0,5000.0,session_fuel_L=3.8288|session_co2_kg=10.264189,1,20260523_125918
1177.293,2026-05-23T13:18:53.606,ARRIVE_LOAD_ZONE,2,load_zone_23,0.0,2000.0,,1,20260523_125918
1179.8,2026-05-23T13:18:56.117,ARRIVE_LOAD_ZONE,3,load_zone_23,0.0,2000.0,,1,20260523_125918
1180.318,2026-05-23T13:18:56.660,STATE_LOADING_TO_RETURNING_TO_START,2,dump_zone_22,1000.0,unlimited,,1,20260523_125918
1182.866,2026-05-23T13:18:59.106,LOAD_COMPLETE,3,dump_zone_23,1000.0,unlimited,trip_fuel_so_far_L=0.1933,1,20260523_125918
1187.966,2026-05-23T13:19:04.215,DEPART_LOAD_ZONE,3,dump_zone_23,1000.0,unlimited,session_fuel_L=3.8721|session_co2_kg=10.381123,1,20260523_125918
1223.391,2026-05-23T13:19:39.630,ARRIVE_DUMP_ZONE,2,dump_zone_22,1000.0,unlimited,,1,20260523_125918
1226.437,2026-05-23T13:19:42.677,UNLOAD_COMPLETE,2,load_zone_1,0.0,10000.0,trip_id=9|trip_duration_s=103.79|trip_fuel_L=0.339|trip_co2_kg=0.908702,1,20260523_125918
1228.147,2026-05-23T13:19:44.387,ARRIVE_DUMP_ZONE,3,dump_zone_23,1000.0,unlimited,,1,20260523_125918
1228.332,2026-05-23T13:19:44.594,DEPART_DUMP_ZONE,2,load_zone_1,0.0,10000.0,session_fuel_L=3.9419|session_co2_kg=10.568752,1,20260523_125918
1231.169,2026-05-23T13:19:47.444,UNLOAD_COMPLETE,3,load_zone_2,0.0,1000.0,trip_id=11|trip_duration_s=108.42|trip_fuel_L=0.3524|trip_co2_kg=0.944752,1,20260523_125918
1233.776,2026-05-23T13:19:50.030,DEPART_DUMP_ZONE,3,load_zone_2,0.0,1000.0,session_fuel_L=4.0234|session_co2_kg=10.78681,1,20260523_125918
1266.723,2026-05-23T13:20:22.963,ARRIVE_LOAD_ZONE,1,load_zone_26,0.0,5000.0,,1,20260523_125918
1269.755,2026-05-23T13:20:25.995,LOAD_COMPLETE,1,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3422,1,20260523_125918
1275.32,2026-05-23T13:20:31.622,DEPART_LOAD_ZONE,1,dump_zone_3,1000.0,unlimited,session_fuel_L=4.1738|session_co2_kg=11.189311,1,20260523_125918
1329.141,2026-05-23T13:21:25.380,ARRIVE_LOAD_ZONE,2,load_zone_1,0.0,10000.0,,1,20260523_125918
1332.164,2026-05-23T13:21:28.404,LOAD_COMPLETE,2,dump_zone_1,1000.0,unlimited,trip_fuel_so_far_L=0.3429,1,20260523_125918
1337.387,2026-05-23T13:21:33.638,DEPART_LOAD_ZONE,2,dump_zone_1,1000.0,unlimited,session_fuel_L=4.2951|session_co2_kg=11.51564,1,20260523_125918
1337.387,2026-05-23T13:21:33.638,ARRIVE_LOAD_ZONE,3,load_zone_2,0.0,1000.0,,1,20260523_125918
1340.413,2026-05-23T13:21:36.653,LOAD_COMPLETE,3,dump_zone_2,1000.0,unlimited,trip_fuel_so_far_L=0.353,1,20260523_125918
1345.705,2026-05-23T13:21:41.959,DEPART_LOAD_ZONE,3,dump_zone_2,1000.0,unlimited,session_fuel_L=4.3847|session_co2_kg=11.755479,1,20260523_125918
1391.3,2026-05-23T13:22:27.539,ARRIVE_DUMP_ZONE,1,dump_zone_3,1000.0,unlimited,,1,20260523_125918
1394.349,2026-05-23T13:22:30.589,UNLOAD_COMPLETE,1,load_zone_26,0.0,4000.0,trip_id=6|trip_duration_s=230.69|trip_fuel_L=0.7569|trip_co2_kg=2.029096,1,20260523_125918
1398.859,2026-05-23T13:22:35.113,DEPART_DUMP_ZONE,1,load_zone_26,0.0,4000.0,session_fuel_L=4.5852|session_co2_kg=12.292089,1,20260523_125918
1423.724,2026-05-23T13:22:59.963,ARRIVE_DUMP_ZONE,2,dump_zone_1,1000.0,unlimited,,1,20260523_125918
1426.752,2026-05-23T13:23:02.991,UNLOAD_COMPLETE,2,load_zone_1,0.0,9000.0,trip_id=10|trip_duration_s=200.32|trip_fuel_L=0.6531|trip_co2_kg=1.751011,1,20260523_125918
1429.142,2026-05-23T13:23:05.409,DEPART_DUMP_ZONE,2,load_zone_1,0.0,9000.0,session_fuel_L=4.5965|session_co2_kg=12.323798,1,20260523_125918
1429.62,2026-05-23T13:23:05.859,ARRIVE_DUMP_ZONE,3,dump_zone_2,1000.0,unlimited,,1,20260523_125918
1432.663,2026-05-23T13:23:08.905,UNLOAD_COMPLETE,3,load_zone_1,0.0,9000.0,trip_id=12|trip_duration_s=201.49|trip_fuel_L=0.658|trip_co2_kg=1.764153,1,20260523_125918
1437.468,2026-05-23T13:23:13.768,DEPART_DUMP_ZONE,3,load_zone_1,0.0,9000.0,session_fuel_L=4.6881|session_co2_kg=12.568924,1,20260523_125918
1494.591,2026-05-23T13:24:10.831,ARRIVE_LOAD_ZONE,1,load_zone_26,0.0,4000.0,,1,20260523_125918
1497.639,2026-05-23T13:24:13.879,LOAD_COMPLETE,1,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.335,1,20260523_125918
1503.065,2026-05-23T13:24:19.319,DEPART_LOAD_ZONE,1,dump_zone_3,1000.0,unlimited,session_fuel_L=4.9232|session_co2_kg=13.19814,1,20260523_125918
