sim_time_s,wall_time,event_type,truck_id,node,cargo_kg,coal_remaining_kg,extra
6688.612,2026-05-23T14:02:37.712,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,
6692.192,2026-05-23T14:02:38.405,UNLOAD_COMPLETE,3,load_zone_24,0.0,7000.0,trip_id=18|trip_duration_s=326.92|trip_fuel_L=1.0486|trip_co2_kg=2.810148
6698.507,2026-05-23T14:02:39.680,DEPART_DUMP_ZONE,3,load_zone_24,0.0,7000.0,session_fuel_L=21.3464|session_co2_kg=57.208386
6799.207,2026-05-23T14:02:59.829,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,
6802.747,2026-05-23T14:03:00.532,UNLOAD_COMPLETE,2,load_zone_25,0.0,1000.0,trip_id=14|trip_duration_s=392.07|trip_fuel_L=1.2554|trip_co2_kg=3.364374
6809.227,2026-05-23T14:03:01.816,DEPART_DUMP_ZONE,2,load_zone_25,0.0,1000.0,session_fuel_L=21.5021|session_co2_kg=57.625604
6840.137,2026-05-23T14:03:08.034,ARRIVE_LOAD_ZONE,3,load_zone_24,0.0,7000.0,
6843.542,2026-05-23T14:03:08.692,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.48
6848.887,2026-05-23T14:03:09.761,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=21.8236|session_co2_kg=58.487369
6981.932,2026-05-23T14:03:36.402,ARRIVE_LOAD_ZONE,2,load_zone_25,0.0,1000.0,
6985.362,2026-05-23T14:03:37.038,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.5781
6991.042,2026-05-23T14:03:38.227,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=22.0779|session_co2_kg=59.168736
7007.407,2026-05-23T14:03:41.459,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,
7010.932,2026-05-23T14:03:42.167,UNLOAD_COMPLETE,3,load_zone_24,0.0,6000.0,trip_id=19|trip_duration_s=318.74|trip_fuel_L=1.0222|trip_co2_kg=2.739409
7017.402,2026-05-23T14:03:43.471,DEPART_DUMP_ZONE,3,load_zone_24,0.0,6000.0,session_fuel_L=22.369|session_co2_kg=59.949056
7151.542,2026-05-23T14:04:10.323,ARRIVE_LOAD_ZONE,3,load_zone_24,0.0,6000.0,
7155.102,2026-05-23T14:04:11.004,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4583
7161.157,2026-05-23T14:04:12.215,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=22.8263|session_co2_kg=61.174535
7179.857,2026-05-23T14:04:15.964,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,
7183.192,2026-05-23T14:04:16.632,UNLOAD_COMPLETE,2,load_zone_24,0.0,5000.0,trip_id=15|trip_duration_s=380.45|trip_fuel_L=1.2187|trip_co2_kg=3.266142
7189.552,2026-05-23T14:04:17.894,DEPART_DUMP_ZONE,2,load_zone_24,0.0,5000.0,session_fuel_L=22.7204|session_co2_kg=60.890763
7318.767,2026-05-23T14:04:43.722,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,
7322.102,2026-05-23T14:04:44.372,ARRIVE_LOAD_ZONE,2,load_zone_24,0.0,5000.0,
7322.102,2026-05-23T14:04:44.372,UNLOAD_COMPLETE,3,load_zone_24,0.0,5000.0,trip_id=20|trip_duration_s=311.17|trip_fuel_L=0.9991|trip_co2_kg=2.677463
7325.362,2026-05-23T14:04:45.014,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4524
7328.217,2026-05-23T14:04:45.587,DEPART_DUMP_ZONE,3,load_zone_24,0.0,4000.0,session_fuel_L=23.367|session_co2_kg=62.623646
7331.062,2026-05-23T14:04:46.171,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=23.171|session_co2_kg=62.098353
7470.577,2026-05-23T14:05:14.117,ARRIVE_LOAD_ZONE,3,load_zone_24,0.0,4000.0,
7474.092,2026-05-23T14:05:14.804,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4817
7480.177,2026-05-23T14:05:16.023,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=23.8488|session_co2_kg=63.914834
7487.062,2026-05-23T14:05:17.383,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,
7490.562,2026-05-23T14:05:18.089,UNLOAD_COMPLETE,2,load_zone_24,0.0,3000.0,trip_id=16|trip_duration_s=307.37|trip_fuel_L=0.9877|trip_co2_kg=2.647049
7496.937,2026-05-23T14:05:19.392,DEPART_DUMP_ZONE,2,load_zone_24,0.0,3000.0,session_fuel_L=23.7082|session_co2_kg=63.53794
7638.337,2026-05-23T14:05:47.642,ARRIVE_LOAD_ZONE,2,load_zone_24,0.0,3000.0,
7638.622,2026-05-23T14:05:47.679,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,
7641.872,2026-05-23T14:05:48.376,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4795
7642.292,2026-05-23T14:05:48.426,UNLOAD_COMPLETE,3,load_zone_24,0.0,2000.0,trip_id=21|trip_duration_s=320.19|trip_fuel_L=1.0265|trip_co2_kg=2.750971
7647.577,2026-05-23T14:05:49.492,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=24.1859|session_co2_kg=64.81812
7648.377,2026-05-23T14:05:49.645,DEPART_DUMP_ZONE,3,load_zone_24,0.0,2000.0,session_fuel_L=24.3934|session_co2_kg=65.374367
7790.702,2026-05-23T14:06:18.113,ARRIVE_LOAD_ZONE,3,load_zone_24,0.0,2000.0,
7794.207,2026-05-23T14:06:18.824,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4811
7800.017,2026-05-23T14:06:19.978,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=24.8739|session_co2_kg=66.661969
7807.692,2026-05-23T14:06:21.555,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,
7811.432,2026-05-23T14:06:22.290,UNLOAD_COMPLETE,2,load_zone_24,0.0,1000.0,trip_id=17|trip_duration_s=320.87|trip_fuel_L=1.0283|trip_co2_kg=2.755833
7817.707,2026-05-23T14:06:23.520,DEPART_DUMP_ZONE,2,load_zone_24,0.0,1000.0,session_fuel_L=24.7362|session_co2_kg=66.292956
7959.767,2026-05-23T14:06:51.950,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,
7963.337,2026-05-23T14:06:52.668,UNLOAD_COMPLETE,3,load_zone_24,0.0,1000.0,trip_id=22|trip_duration_s=321.05|trip_fuel_L=1.0294|trip_co2_kg=2.758671
7968.932,2026-05-23T14:06:53.759,ARRIVE_LOAD_ZONE,2,load_zone_24,0.0,1000.0,
7969.482,2026-05-23T14:06:53.866,DEPART_DUMP_ZONE,3,load_zone_24,0.0,1000.0,session_fuel_L=25.4229|session_co2_kg=68.133532
7972.212,2026-05-23T14:06:54.414,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.5084
7977.547,2026-05-23T14:06:55.492,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=25.2419|session_co2_kg=67.648198
8117.137,2026-05-23T14:07:23.410,ARRIVE_LOAD_ZONE,3,load_zone_24,0.0,0.0,
8120.392,2026-05-23T14:07:24.056,LOAD_COMPLETE,3,load_zone_27,0.0,10000.0,trip_fuel_so_far_L=0.4971
8126.257,2026-05-23T14:07:25.219,DEPART_LOAD_ZONE,3,load_zone_27,0.0,10000.0,session_fuel_L=25.9192|session_co2_kg=69.463546
8134.207,2026-05-23T14:07:26.826,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,
8137.707,2026-05-23T14:07:27.524,UNLOAD_COMPLETE,2,load_zone_27,0.0,10000.0,trip_id=18|trip_duration_s=326.28|trip_fuel_L=1.0454|trip_co2_kg=2.801764
8143.962,2026-05-23T14:07:28.781,DEPART_DUMP_ZONE,2,load_zone_27,0.0,10000.0,session_fuel_L=25.7815|session_co2_kg=69.094545
8287.412,2026-05-23T14:07:57.457,ARRIVE_LOAD_ZONE,2,load_zone_27,0.0,10000.0,
8290.592,2026-05-23T14:07:58.073,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4865
8296.812,2026-05-23T14:07:59.351,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=26.2682|session_co2_kg=70.398702
8458.697,2026-05-23T14:08:31.714,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,
8462.087,2026-05-23T14:08:32.370,UNLOAD_COMPLETE,2,load_zone_27,0.0,9000.0,trip_id=19|trip_duration_s=324.38|trip_fuel_L=1.0438|trip_co2_kg=2.797434
8468.452,2026-05-23T14:08:33.678,DEPART_DUMP_ZONE,2,load_zone_27,0.0,9000.0,session_fuel_L=26.8257|session_co2_kg=71.89289
8599.567,2026-05-23T14:08:59.876,ARRIVE_LOAD_ZONE,2,load_zone_27,0.0,9000.0,
8602.907,2026-05-23T14:09:00.549,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4504
8609.062,2026-05-23T14:09:01.776,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=27.2756|session_co2_kg=73.098744
8773.227,2026-05-23T14:09:34.611,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,
8776.812,2026-05-23T14:09:35.333,UNLOAD_COMPLETE,2,load_zone_27,0.0,8000.0,trip_id=20|trip_duration_s=314.72|trip_fuel_L=1.0153|trip_co2_kg=2.721135
8782.802,2026-05-23T14:09:36.522,DEPART_DUMP_ZONE,2,load_zone_27,0.0,8000.0,session_fuel_L=27.8399|session_co2_kg=74.610985
8947.842,2026-05-23T14:10:09.526,ARRIVE_LOAD_ZONE,2,load_zone_27,0.0,8000.0,
8951.172,2026-05-23T14:10:10.187,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.5514
8956.992,2026-05-23T14:10:11.360,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=28.3909|session_co2_kg=76.087712
